tick,timestamp,event,regime,strategy,hysteresis,proposed,positions,balance,equity,realized,unrealized,price,avg,stddev,slope_pct,r2,long_slope_pct,buy_price,buy_vol,gate_dir,gate_dist_pct,breakout_mult,offset_mult,vol_mult,spacing,details
1,2026-03-23 16:03:30,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
2,2026-03-23 16:03:30,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
3,2026-03-23 16:03:30,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
4,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
5,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
6,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
7,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
8,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
9,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
10,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
11,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
12,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
13,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
14,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
15,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
16,2026-03-23 16:03:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
17,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
18,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
19,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
20,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
21,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
22,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
23,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
24,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
25,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
26,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
27,2026-03-23 16:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
28,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
29,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
30,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
31,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
32,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
33,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
34,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
35,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
36,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
37,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
38,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
39,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
40,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
41,2026-03-23 16:03:33,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
42,2026-03-23 16:03:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
43,2026-03-23 16:03:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
44,2026-03-23 16:03:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
45,2026-03-23 16:03:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
46,2026-03-23 16:03:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
47,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
48,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
49,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
50,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
51,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
52,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
53,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
54,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
55,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
56,2026-03-23 16:03:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
57,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
58,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
59,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
60,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
61,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.97,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
62,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70923.98,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
63,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70924.88,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
64,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70925.92,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
65,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70927.62,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
66,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70927.64,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
67,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70928.34,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
68,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70928.35,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
69,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70928.70,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
70,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70928.71,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
71,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70929.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
72,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70929.92,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
73,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70929.92,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
74,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70932.49,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
75,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70932.61,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
76,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70932.80,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
77,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
78,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
79,2026-03-23 16:03:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
80,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
81,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
82,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
83,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
84,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
85,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
86,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
87,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
88,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
89,2026-03-23 16:03:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
90,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
91,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
92,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
93,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
94,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.09,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
95,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
96,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
97,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
98,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
99,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
100,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
101,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
102,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
